total_price,total_freight,total_items,unique_products,unique_sellers,order_month,order_day_of_week,order_hour,estimated_delivery_days,total_payment_value,max_payment_installments,payment_types_count,average_item_price,freight_ratio,items_per_seller,seller_diversity,is_weekend,is_business_hour,is_year_end,month_sin,month_cos,hour_sin,hour_cos,log_total_price,log_total_freight,items_x_price,is_late_delivery
27.36,41.43,1,1,1,12,3,19,17,241.97,2,1,27.36,1.5142543859649122,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,-0.9659258262890684,0.2588190451025203,3.344979701663927,3.7478556592142334,27.36,0
39.03,25.31,1,1,1,2,1,4,39,273.22,2,1,39.03,0.6484755316423264,1.0,1.0,0,0,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,3.6896291730044823,3.269949095052201,39.03,0
667.48,118.12,5,5,5,3,5,16,34,22.33,1,1,133.496,0.1769641037933721,1.0,1.0,1,1,0,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,6.505006478368201,4.780131388375754,3337.4,0
28.36,30.73,1,1,1,5,3,2,35,59.52,1,1,28.36,1.0835684062059239,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,3.3796332037463146,3.4572626055951043,28.36,0
33.19,21.55,1,1,1,9,0,23,22,279.06,2,1,33.19,0.6492919554082556,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,3.5319332036512097,3.1157350659486873,33.19,0
119.21,34.76,2,2,2,8,2,11,31,13.67,3,1,59.605,0.2915862763191007,1.0,1.0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682,4.7892402133161625,3.576829950305313,238.42,0
119.18,45.8,2,2,2,3,4,2,41,247.8,10,1,59.59,0.38429266655479105,1.0,1.0,0,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,4.788990618905782,3.845883202923601,238.36,0
130.06,33.55,1,1,1,2,6,1,37,99.09,1,1,130.06,0.25795786560049205,1.0,1.0,1,0,0,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,4.875655233611351,3.542407550213679,130.06,0
56.07,7.88,1,1,1,7,5,21,26,98.22,2,1,56.07,0.14053861244872481,1.0,1.0,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,4.044278584548617,2.1838015570040787,56.07,0
72.24,32.37,1,1,1,9,4,3,27,311.23,2,1,72.24,0.4480897009966777,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,0.7071067811865476,0.7071067811865476,4.2937417198063095,3.5076572927632825,72.24,0
130.04,53.81,2,2,2,6,2,12,33,248.64,1,1,65.02,0.41379575515226086,1.0,1.0,0,1,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,4.8755026201047595,4.003872659058025,260.08,0
93.2,64.31,2,2,2,10,3,0,30,69.48,10,1,46.6,0.6900214592274678,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,4.545420181582317,4.179145163914566,186.4,0
162.33,45.42,1,1,1,5,0,12,30,37.21,1,1,162.33,0.27980040657919053,1.0,1.0,0,1,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,5.095772694065048,3.837730400846291,162.33,0
187.47,58.81,2,2,2,11,4,11,35,67.87,1,1,93.735,0.31370352589747696,1.0,1.0,0,1,1,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,5.238938843028536,4.091172871056465,374.94,0
56.54,33.64,1,1,1,8,4,17,33,20.13,3,1,56.54,0.5949770074283693,1.0,1.0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,4.052480358123402,3.5450090836942345,56.54,0
35.45,44.78,1,1,1,4,2,11,35,93.34,1,2,35.45,1.2631875881523271,1.0,1.0,0,1,0,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682,3.5959414584546674,3.8238473145244205,35.45,0
67.24,26.57,1,1,1,11,5,14,36,49.6,3,1,67.24,0.39515169541939327,1.0,1.0,1,1,1,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,4.223030903183424,3.3167282250357055,67.24,0
150.69,25.55,1,1,1,8,4,22,38,40.64,2,1,150.69,0.1695533877496848,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,5.021838964603581,3.279029747687948,150.69,0
30.67,49.44,1,1,1,2,0,10,28,311.69,3,1,30.67,1.6119986957939352,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,3.4553698605505483,3.9207845110967185,30.67,0
76.88,33.5,1,1,1,2,3,8,22,120.39,10,1,76.88,0.43574401664932366,1.0,1.0,0,0,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,4.3551691805039985,3.5409593240373143,76.88,0
101.55,13.87,1,1,1,9,6,23,23,202.28,1,1,101.55,0.13658296405711473,1.0,1.0,1,0,0,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,4.63035048451839,2.6993457604720636,101.55,0
43.39,32.99,1,1,1,10,0,7,41,406.84,2,1,43.39,0.7603134362756396,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063,3.793014218845944,3.5260663637080247,43.39,0
158.6,20.95,1,1,1,1,6,9,45,416.6,6,1,158.6,0.13209331651954603,1.0,1.0,1,1,0,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,5.072670685015709,3.08876713952118,158.6,0
66.53,74.85,2,2,2,3,2,5,36,61.32,1,1,33.265,1.1250563655493762,1.0,1.0,0,0,0,1.0,6.123233995736766e-17,0.9659258262890683,0.25881904510252074,4.212571943586751,4.328757705794541,133.06,0
31.7,16.26,1,1,1,10,4,17,19,71.32,1,1,31.7,0.5129337539432177,1.0,1.0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,3.487375077903208,2.848391685655282,31.7,0
52.9,29.71,1,1,1,5,4,18,18,153.46,1,1,52.9,0.5616257088846881,1.0,1.0,0,1,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,3.9871304779149512,3.424588334452731,52.9,0
24.42,43.28,1,1,1,4,6,3,45,24.8,1,1,24.42,1.7723177723177723,1.0,1.0,1,0,0,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476,3.2355362657613083,3.790533107840436,24.42,0
49.41,5.99,1,1,1,11,5,13,32,50.83,1,1,49.41,0.12123052013762398,1.0,1.0,1,1,1,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683,3.9201895680945396,1.944480556245719,49.41,0
94.2,62.0,2,2,2,6,6,19,32,63.78,1,1,47.1,0.6581740976645435,1.0,1.0,1,0,0,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203,4.55597994179732,4.143134726391533,188.4,0
89.96,30.81,1,1,1,8,3,4,26,151.8,2,1,89.96,0.342485549132948,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,4.510419849442281,3.4597807057610526,89.96,0
57.07,49.94,1,1,1,1,2,11,43,104.25,1,1,57.07,0.8750657087786928,1.0,1.0,0,1,0,0.49999999999999994,0.8660254037844387,0.258819045102521,-0.9659258262890682,4.061649179383958,3.930648469551311,57.07,0
162.65,79.36000000000001,3,3,3,9,0,9,39,59.43,1,1,54.21666666666667,0.48791884414386727,1.0,1.0,0,1,0,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475,5.097730000947189,4.386516539946734,487.95000000000005,0
37.49,49.77,1,1,1,1,0,1,40,75.6,10,1,37.49,1.3275540144038411,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,0.25881904510252074,0.9659258262890683,3.6503984672956546,3.927305628959303,37.49,0
84.2,21.58,1,1,1,9,2,23,28,21.99,1,1,84.2,0.2562945368171021,1.0,1.0,0,0,0,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,4.44500143383527,3.1170645587215158,84.2,0
182.85,34.49,2,2,2,12,0,14,18,26.09,1,1,91.425,0.18862455564670497,1.0,1.0,0,1,1,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,5.214120207747281,3.569250966658405,365.7,0
21.93,16.3,1,1,1,12,5,15,16,85.68,1,1,21.93,0.7432740538075696,1.0,1.0,1,1,1,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479,3.132446096869813,2.8507065015037334,21.93,0
51.6,11.79,1,1,1,2,6,22,40,62.12,6,1,51.6,0.22848837209302322,1.0,1.0,1,0,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,3.9627161197436642,2.548663615590751,51.6,0
96.58,17.13,1,1,1,2,6,22,45,431.52,1,1,96.58,0.1773659142679644,1.0,1.0,1,0,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,4.580672554387691,2.8975680247667595,96.58,0
67.84,9.35,1,1,1,12,6,2,25,354.79,1,2,67.84,0.13782429245283018,1.0,1.0,1,0,1,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,4.231784971343338,2.336986519711378,67.84,0
222.85,48.84,1,1,1,3,1,17,40,75.2,1,1,222.85,0.21916087054072247,1.0,1.0,0,1,0,1.0,6.123233995736766e-17,-0.9659258262890683,-0.25881904510252063,5.410976184686975,3.908817874479198,222.85,0
240.56,69.66,2,2,2,12,4,12,17,50.57,1,1,120.28,0.28957432657133353,1.0,1.0,0,1,1,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,5.4871178894397,4.257879641930999,481.12,0
26.48,20.11,1,1,1,8,4,0,32,160.3,2,1,26.48,0.759441087613293,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,3.3134584673541485,3.0497468618602293,26.48,0
22.08,25.46,1,1,1,5,5,1,36,40.29,10,1,22.08,1.1530797101449277,1.0,1.0,1,0,0,0.49999999999999994,-0.8660254037844387,0.25881904510252074,0.9659258262890683,3.138966441639899,3.2756341586868096,22.08,0
55.02,45.18,1,1,1,3,0,9,44,178.87,1,1,55.02,0.8211559432933478,1.0,1.0,0,1,0,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,4.0257087698319625,3.8325468039263493,55.02,0
55.07,7.06,1,1,1,4,5,6,41,159.3,3,1,55.07,0.1282004721263846,1.0,1.0,1,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,4.026600910135581,2.0869135565185366,55.07,0
277.95,45.18,1,1,1,1,0,2,24,194.75,1,1,277.95,0.16254722072315164,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,5.631032554291537,3.8325468039263493,277.95,0
145.74,9.24,1,1,1,6,0,6,36,191.8,3,2,145.74,0.06340057636887608,1.0,1.0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,4.9886623132858485,2.3263016196113617,145.74,0
29.94,11.94,1,1,1,8,5,16,37,55.46,1,1,29.94,0.3987975951903807,1.0,1.0,1,1,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,3.43204984514492,2.5603232890727545,29.94,0
35.32,28.53,1,1,1,9,6,17,29,67.82,1,1,35.32,0.807757644394111,1.0,1.0,1,1,0,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,3.5923685537330927,3.3854066957558313,35.32,0
76.53,14.84,1,1,1,9,6,16,41,265.77,1,1,76.53,0.19391088462041028,1.0,1.0,1,1,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,4.350664958230868,2.7625383863862796,76.53,0
113.31,61.23,2,2,2,8,6,14,37,358.93,12,2,56.655,0.5403759597564204,1.0,1.0,1,1,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,4.738914056037687,4.130837198581126,226.62,0
43.98,49.47,1,1,1,11,3,18,25,98.32,1,1,43.98,1.1248294679399728,1.0,1.0,0,1,1,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,3.8062179465311696,3.921379100352171,43.98,0
30.15,20.97,1,1,1,5,1,8,42,74.32,1,1,30.15,0.6955223880597015,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,3.4388142452334622,3.089677886396519,30.15,0
78.79,23.04,1,1,1,4,4,11,45,209.5,10,1,78.79,0.29242289630663787,1.0,1.0,0,1,0,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682,4.379398183320189,3.179719109667007,78.79,0
50.2,30.37,1,1,1,12,5,18,41,59.49,2,1,50.2,0.6049800796812749,1.0,1.0,1,1,1,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,3.9357395320454622,3.445852022202587,50.2,0
208.96,47.9,1,1,1,1,3,22,28,192.53,1,1,208.96,0.2292304747320061,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,5.346917036384099,3.8897773964808264,208.96,0
181.01,113.75,3,3,3,9,6,15,20,16.11,12,1,60.336666666666666,0.6284183194298658,1.0,1.0,1,1,0,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479,5.204061630622316,4.7427558489406545,543.03,0
149.87,28.67,2,2,2,6,4,9,20,100.82,1,1,74.935,0.19129912590912124,1.0,1.0,0,1,0,1.2246467991473532e-16,-1.0,0.7071067811865476,-0.7071067811865475,5.016418538851983,3.3901364343027307,299.74,0
133.69,76.33,2,2,2,8,5,2,36,89.16,6,1,66.845,0.5709477148627422,1.0,1.0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,4.902975841610724,4.348081978620944,267.38,0
28.56,7.38,1,1,1,6,2,5,33,158.79,1,1,28.56,0.25840336134453784,1.0,1.0,0,0,0,1.2246467991473532e-16,-1.0,0.9659258262890683,0.25881904510252074,3.386422096080001,2.1258479144939915,28.56,0
18.7,17.06,1,1,1,8,1,9,26,28.58,1,1,18.7,0.9122994652406416,1.0,1.0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,-0.7071067811865475,2.9806186357439426,2.8936995479888394,18.7,0
250.76,42.91,2,2,2,7,6,8,34,146.85,1,1,125.38,0.17111979582070505,1.0,1.0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,5.5284762527561515,3.782142084573626,501.52,0
74.2,18.16,1,1,1,2,4,10,24,43.66,1,1,74.2,0.24474393530997304,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,4.320151230955794,2.9528247725427144,74.2,0
26.41,40.21,2,2,2,5,6,12,36,66.39,6,1,13.205,1.5225293449450965,1.0,1.0,1,1,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,3.3109079103146946,3.718680945350726,52.82,0
158.16,34.99,1,1,1,4,4,4,37,257.86,1,1,158.16,0.22123166413758222,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,5.069909985558728,3.5832411220909393,158.16,0
143.94,44.79,1,1,1,2,4,15,37,29.56,1,1,143.94,0.31117132138390996,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,4.976319863681136,3.824065726669004,143.94,0
150.7,114.88,4,4,4,12,4,1,29,163.39,1,1,37.675,0.7623092236230923,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,0.25881904510252074,0.9659258262890683,5.021904886354487,4.7525551729011495,602.8,0
59.42,42.22,1,1,1,6,4,15,25,38.18,6,1,59.42,0.710535173342309,1.0,1.0,0,1,0,1.2246467991473532e-16,-1.0,-0.7071067811865471,-0.7071067811865479,4.101320175958526,3.76630335107874,59.42,0
66.04,8.54,1,1,1,12,2,2,40,57.41,3,1,66.04,0.12931556632344032,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,4.205289456173828,2.255493485460195,66.04,0
124.85,83.32,3,3,3,10,4,1,45,57.99,1,1,41.61666666666667,0.6673608329995995,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,4.835090721581325,4.434619084793052,374.54999999999995,0
349.31,41.26,1,1,1,10,1,15,27,207.6,10,1,349.31,0.11811857662248432,1.0,1.0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,5.858818476755733,3.7438410121879104,349.31,0
11.49,31.28,1,1,1,11,2,0,26,84.45,1,1,11.49,2.72236727589208,1.0,1.0,0,0,1,-0.5000000000000004,0.8660254037844384,0.0,1.0,2.5249283241374862,3.474447843401748,11.49,0
125.25,13.7,1,1,1,1,6,1,16,252.67,1,1,125.25,0.10938123752495009,1.0,1.0,1,0,0,0.49999999999999994,0.8660254037844387,0.25881904510252074,0.9659258262890683,4.838264068155469,2.6878474937846906,125.25,0
263.02,71.33,3,3,3,7,3,18,19,85.08,6,1,87.67333333333333,0.2711961067599422,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,5.576024857852613,4.28123898086119,789.06,0
172.25,35.34,2,2,2,9,1,15,44,31.54,1,1,86.125,0.205166908563135,1.0,1.0,0,1,0,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479,5.1547356380700124,3.592919062968025,344.5,0
45.44,31.73,1,1,1,1,6,9,23,1227.93,1,1,45.44,0.6982834507042254,1.0,1.0,1,1,0,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,3.8381611568296905,3.4882920885130893,45.44,0
211.34,122.92,4,4,4,2,3,1,42,23.91,6,1,52.835,0.5816220308507618,1.0,1.0,0,0,0,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,5.358188763585427,4.819636196108613,845.36,0
195.89,13.13,1,1,1,9,5,1,37,58.49,2,1,195.89,0.06702741334422381,1.0,1.0,1,0,0,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,5.282645197153741,2.6483001966964363,195.89,0
118.1,88.54,3,3,3,11,3,19,35,122.22,1,1,39.36666666666667,0.7497036409822185,1.0,1.0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.9659258262890684,0.2588190451025203,4.779963476361254,4.49468545281282,354.29999999999995,0
132.68,39.41,1,1,1,8,0,1,35,34.92,1,1,132.68,0.2970304492010853,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.25881904510252074,0.9659258262890683,4.895448884287139,3.6990772790903823,132.68,0
247.07,34.48,1,1,1,8,4,9,45,54.88,2,2,247.07,0.13955559153276398,1.0,1.0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,-0.7071067811865475,5.513710964402185,3.5689691574413787,247.07,0
40.15,34.05,1,1,1,1,2,2,28,138.96,12,1,40.15,0.8480697384806973,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,3.717223927123079,3.5567756134805992,40.15,0
116.01,75.07,2,2,2,8,3,15,45,66.65,1,1,58.005,0.6470993879837944,1.0,1.0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,4.7622594012308666,4.33165396900921,232.02,0
241.37,65.16,3,3,3,10,2,3,30,21.41,1,1,80.45666666666666,0.26995898413224506,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476,5.490465484159727,4.1920760507154355,724.11,0
35.28,11.54,1,1,1,10,2,16,28,276.31,6,1,35.28,0.3270975056689342,1.0,1.0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,3.591266625246936,2.5289235352047745,35.28,0
138.04,14.82,1,1,1,10,5,17,25,91.3,6,1,138.04,0.10736018545349175,1.0,1.0,1,1,0,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,4.934761661517082,2.761274962339508,138.04,0
101.44,6.29,1,1,1,2,6,16,27,73.15,6,1,101.44,0.06200709779179811,1.0,1.0,1,1,0,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,4.629277261331325,1.986503546020567,101.44,0
47.59,45.93000000000001,2,2,2,5,6,20,42,47.0,12,1,23.795,0.9651187224206766,1.0,1.0,1,0,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,3.883417748417812,3.8486571298063263,95.18,0
26.83,24.11,1,1,1,4,5,13,41,297.46,1,1,26.83,0.8986209467014536,1.0,1.0,1,1,0,0.8660254037844387,-0.4999999999999998,-0.2588190451025208,-0.9659258262890683,3.326114575537799,3.2232661731694936,26.83,0
31.8,5.86,1,1,1,2,6,12,37,163.7,3,1,31.8,0.18427672955974844,1.0,1.0,1,1,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,3.490428515390098,1.925707441737794,31.8,0
217.91,53.8,3,3,3,10,0,18,44,22.87,6,1,72.63666666666667,0.24689091826901013,1.0,1.0,0,1,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,5.388660686445639,4.00369019395397,653.73,0
26.06,25.11,1,1,1,1,1,7,16,96.24,1,1,26.06,0.9635456638526477,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,3.2980566227426418,3.2623183827110376,26.06,0
78.44,65.85,2,2,2,8,1,5,25,33.35,2,1,39.22,0.8394951555328913,1.0,1.0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,0.25881904510252074,4.375002019736917,4.202451303547952,156.88,0
70.4,74.62,2,2,2,12,2,1,43,119.36,1,1,35.2,1.0599431818181817,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,0.25881904510252074,0.9659258262890683,4.268297869345539,4.325720798462787,140.8,0
39.98,36.0,1,1,1,5,2,23,30,57.62,1,1,39.98,0.9004502251125563,1.0,1.0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.25881904510252157,0.9659258262890681,3.7130841428107537,3.6109179126442243,39.98,0
26.36,25.22,1,1,1,10,3,15,39,22.2,1,1,26.36,0.9567526555386949,1.0,1.0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,3.3090820927543496,3.2665224783355535,26.36,0
106.78,9.51,1,1,1,2,1,14,16,233.31,3,1,106.78,0.08906162202659673,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,4.680092112505351,2.3523271848888596,106.78,0
26.88,42.72,1,1,1,12,5,13,29,223.82,1,1,26.88,1.5892857142857144,1.0,1.0,1,1,1,-2.4492935982947064e-16,1.0,-0.2588190451025208,-0.9659258262890683,3.327909585892323,3.777805663308338,26.88,0
38.51,7.58,1,1,1,9,5,18,31,326.51,1,1,38.51,0.19683199169047003,1.0,1.0,1,1,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,3.6765538044232993,2.149433913499871,38.51,0
57.83,45.96,1,1,1,10,0,16,25,52.78,1,1,57.83,0.7947432128652948,1.0,1.0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,4.0746519288763645,3.849296175519841,57.83,0
68.44,26.82,1,1,1,6,3,10,43,119.83,1,1,68.44,0.3918760958503799,1.0,1.0,0,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,4.240463070352095,3.325755186495297,68.44,0
287.03,38.71,1,1,1,5,1,10,23,137.77,1,1,287.03,0.1348639515033272,1.0,1.0,0,1,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,5.663064641377642,3.6816030451431603,287.03,0
56.76,11.97,1,1,1,9,5,12,41,55.73,1,1,56.76,0.2108879492600423,1.0,1.0,1,1,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,4.05629649458457,2.5626389983283526,56.76,0
195.81,48.21,3,3,3,10,1,6,21,87.71,10,1,65.27,0.24620805883254174,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,5.282238796335346,3.8960968548778867,587.4300000000001,0
52.36,31.21,1,1,1,10,1,11,30,152.97,12,1,52.36,0.5960656990068754,1.0,1.0,0,1,0,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,3.977061401607368,3.4722769633431074,52.36,0
35.22,8.71,1,1,1,2,3,17,21,230.96,1,1,35.22,0.24730266893810338,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,3.589611452455267,2.2731562823032334,35.22,0
126.34,49.52,1,1,1,12,2,2,19,53.12,1,1,126.34,0.3919582080101314,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,4.846860674588879,3.9223692974822906,126.34,0
441.89,102.11,4,4,4,4,1,3,44,41.37,1,1,110.4725,0.23107560705152866,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476,6.093321432214106,4.635796379529852,1767.56,0
49.6,29.9,1,1,1,10,5,8,39,530.12,10,2,49.6,0.6028225806451613,1.0,1.0,1,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,3.92395157629342,3.4307561839036995,49.6,0
58.27,43.010000000000005,2,2,2,4,3,12,20,186.66,1,1,29.135,0.7381156684400206,1.0,1.0,0,1,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,4.082103275799747,3.784416880823,116.54,0
58.54,47.06,1,1,1,2,1,12,29,26.47,10,1,58.54,0.8038947728049197,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,4.086648355587631,3.872450230308323,58.54,0
43.37,17.52,1,1,1,4,0,8,25,545.86,2,1,43.37,0.40396587502882175,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,3.792563565390818,2.918851229218033,43.37,0
141.74,19.81,1,1,1,12,0,21,42,115.07,1,1,141.74,0.1397629462395936,1.0,1.0,0,0,1,-2.4492935982947064e-16,1.0,-0.7071067811865477,0.7071067811865474,4.961024793542921,3.035433640405543,141.74,0
91.91,78.50999999999999,3,3,3,2,3,18,28,107.51,10,1,30.636666666666667,0.8542052007398542,1.0,1.0,0,1,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,4.531631282653221,4.375882799913392,275.73,0
64.87,13.43,1,1,1,10,2,23,33,132.41,6,1,64.87,0.2070294435023894,1.0,1.0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681,4.187683102652602,2.6693093727857793,64.87,0
168.33,18.3,1,1,1,1,3,19,42,62.62,3,1,168.33,0.10871502405988237,1.0,1.0,0,0,0,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,5.131849473677249,2.9601050959108397,168.33,0
247.18,109.54,3,3,3,4,1,22,33,37.23,1,1,82.39333333333333,0.4431588316206813,1.0,1.0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,5.5141542893464734,4.705377446405117,741.54,0
9.91,47.27,1,1,1,7,2,15,18,191.88,6,2,9.91,4.769929364278507,1.0,1.0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,2.3896797998449792,3.8768102496724017,9.91,0
